start_date,summary,latitude,longitude,marker_color
3/12/12,"LRA forces released a boy, but not his grandfather two days after he was abducted with his grandfather from west of Aba, DRC, on March 10th.",3.8666,30.236,#4B4B4B
1/12/13,"LRA forces composed of 4 armed men and 2 armed women speaking Arabic looted Aba, DRC. They also abducted 4 girls, including one 12-year-old girl,  and 1 boy, to carry the looted goods. The assailants then left and moved towards South Sudan.",3.8666,30.236,#4B4B4B
6/24/13,"A Congolese female, who had been a ""wife"" of an LRA soldier managed to escape to Aba, DRC, after a year and a half with the LRA.",3.8666,30.236,#4B4B4B
8/22/08,"Groups of 4 to 5 men suspected LRA were sighted in Kandri, DRC, 30 km northwest of Alu.",3.8679,28.3446,#4B4B4B
9/5/08,"Groups of 4 to 5 suspected LRA were sighted in Kandri, DRC, 30 km northwest of Alu.",3.8679,28.3446,#4B4B4B
7/15/12,"7 suspected LRA forces were spotted south of Kiliwa, DRC, traveling from west to east toward the Garamba National Park.",3.869,28.686,#4B4B4B
7/12/10,"Reported LRA forces attacked the village of Nanago, DRC on July 7th, 2010.",3.8694,28.3756,#4B4B4B
9/6/10,"Suspected LRA forces attacked a Nanago, DRC, killing 1 person and abducting another.",3.8694,28.3756,#4B4B4B
6/1/11,"In a clash between security forces and LRA forces on June 1st, 2011 in Gurba, DRC, 4 abducted children were freed and 2 children died during the clash.",3.87051,27.24283,#4B4B4B
12/31/09,"LRA forces abducted two children from the community of Natikpo, DRC.",3.8709,28.5464,#4B4B4B
1/7/10,"LRA forces abducted 3 people in Natikpo, DRC.",3.8709,28.5464,#4B4B4B
4/9/10,"LRA forces reportedly attacked near the banks of the Tongo river, near Limai, DRC killing 1 man and abducting 5 women.",3.8721,28.6923,#4B4B4B
2/2/14,"Of the 4 civilians abducted earlier by 13 LRA forces near Nambia, DRC, 3 managed to escape. The 13-year-old boy is still in captivity.",3.872476,27.836394,#4B4B4B
2/2/14,"13 LRA forces, composed of 4 armed men, 4 women, 2 boys and 3 girls, were sighted near Nambia, DRC. The armed assailants spoke Swahili and a bad Lingala and attempted to abduct 4 civilians. 3 escaped, but a 13-year-old boy was abducted.",3.872476,27.836394,#4B4B4B
10/29/08,"On October 29th, 2008, LRA  forces ambushed 5 security forces on patrol near Kiliwa, DRC, killing 3 of them.",3.87929,28.69592,#4B4B4B
12/28/09,"LRA forces attacked security forces at the village of Luwo near Ngilima, DRC on December 28th, 2009.",3.88,28.346,#4B4B4B
12/1/13,"A women and her 4 children were reportedly rescued by local security forces after being abducted by suspected LRA forces near Ngilima, DRC, on December 1, 2013. No other details were provided regarding their rescue.",3.8803,28.3494,#4B4B4B
12/1/13,"On Dec 1, 2013, a group of suspected LRA forces were spotted near Ngilima, DRC.  Around the same time, a family was abducted by suspected LRA.  The abductees consisted of 1 woman and 4 children who were later rescued by security forces.",3.8803,28.3494,#4B4B4B
1/1/11,"The LRA attempted to attack a man on the road between Kiliwa and Limai, DRC on January 1st, 2011. He was able to evade the 2 LRA combatants and reach a nearby security force outpost for safety.",3.8804,28.6935,#4B4B4B
2/5/14,"2 Congolese civilians were surprised by 3 armed assailants, who  gestured for them to come closer. The civilians ran away and were pursued by the assailants for 2 km. The suspected LRA forces looted the clothes and utensils left behind by the civilians.",3.881,27.872,#4B4B4B
2/19/12,"3 LRA forces abducted 1 man near Ngilima, DRC. This was the second of two abductions by this group of assailants on February 19th, 2012. The assailants also looted food and household goods from a number of homes in the area.",3.881,28.343,#4B4B4B
9/5/09,"Security forces reportedly clashed with LRA forces near Aba, DRC in the week prior to September 13th, 2009. 3 LRA combatants were killed in the clash.",3.883,30.218,#4B4B4B
4/23/12,"Security forces found an abandoned camp in the Gagilidangwe forest, which is approximately 50 km southwest of Bangadi, DRC. The camp is suspected to have belonged to the LRA.",3.8848,27.5309,#4B4B4B
2/28/10,"LRA forces looted goods from traders who were headed to the market in Bamunga, DRC on February 28th, 2010.",3.885,27.836,#4B4B4B
4/13/10,"LRA forces killed 1 civilian near Bamunga, DRC.",3.885,27.836,#4B4B4B
4/17/10,"LRA forces killed 2 civilians near Bamunga, DRC.",3.885,27.836,#4B4B4B
4/18/10,"LRA forces killed 1 civilian at Bamunga, DRC on April 18th, 2010.",3.885,27.836,#4B4B4B
3/24/14,"A fisherman sighted 14 LRA forces including a woman, reportedly armed with 4 AK guns and a machine gun. The group also included 2 boys and a man who had his hands tied. The fisherman then came out of the bush and informed security forces of this sighting.",3.885,27.836,#4B4B4B
3/25/14,"LRA forces reportedly attacked Bamunga, DRC. A civilian managed to escape from Bamunga and relayed this information to the radio operators of Nambia, DRC, 7 km south. Security forces based in Nambia went to the reported location of the attack.",3.885,27.836,#4B4B4B
3/27/14,"An unknown number of LRA forces looted the household of a 45-year-old Congolese civilian. After the looting, the assailants left in the same direction in which they arrived, east of Bamunga, DRC, and crossed  the Galamulo river.",3.885,27.836,#4B4B4B
11/27/11,"Suspected LRA forces were sighted traveling between Limai, DRC, and Taduru, DRC. Security forces were informed.",3.885,28.698,#4B4B4B
10/20/11,"As 3 cyclists passed through Kiliwa, DRC, 3 armed and uniformed LRA stopped them. The cyclists ran, but one LRA threw a large stone toward them, hitting one man in the hip and causing him to collapse. The cyclists escaped, but LRA forces looted all goods.",3.886,28.743,#4B4B4B
7/31/09,"In the night between July 31st and August 1st, 2009, 7 LRA forces reportedly abducted 8 civilians in Angar, DRC.",3.8863,26.7368,#4B4B4B
10/26/09,"Suspected LRA forces were spotted at Angar, DRC, on October 26th, 2009.",3.8863,26.7368,#4B4B4B
2/17/14,"On his way back to Bangadi after a visit in Nambia, DRC,  a 28-year-old man fell into an ambush and was abducted by suspected LRA forces. Another passerby noticed his abandoned bike by the side of the road and reported the news to Nambia, DRC.",3.887,27.853,#4B4B4B
2/18/14,"A 28-year-old man reportedly returned from LRA captivity a day after his abduction on the Nambia-Bangadi road, DRC. The assailants were reportedly composed of 10 armed LRA forces.",3.887,27.853,#4B4B4B
6/2/12,"Suspected LRA forces quickly abandoned the young boy they had abducted from Ngilima, DRC, because he would not stop crying.",3.8875,28.3789,#4B4B4B
6/2/12,"Suspected LRA forces fired warning shots, looted food from 2 households, and abducted a child from just south of Ngilima, DRC, overnight.",3.8875,28.3789,#4B4B4B
11/14/09,"LRA forces attacked Nango, DRC, on November 14th, 2009. 4 civilians were killed and 12 were abducted, including 2 children.",3.888,28.301,#4B4B4B
2/2/14,"A Congolese man went to draw water when he was surprised by a group of suspected LRA forces, including women and children. 2 of them were armed and 1 was dressed in a UPDF uniform. They looted the man's palm oil. The assailants spoke a poor Lingala.",3.8886,27.8419,#4B4B4B
2/2/14,"A 37-year-old Congolese man was fishing when 2 LRA forces, one in a UPDF uniform and the other in civilian clothing, speaking a poor Lingala, surprised him. The man ran away and the assailants pursued him. Failing to capture him, they destroyed his bike.",3.8886,27.8419,#4B4B4B
6/16/12,"Security forces found an abandoned LRA camp north of Nambia, DRC. The security forces found an 11-year-old boy in the same area.",3.89,27.87,#4B4B4B
2/10/12,"Suspected LRA destroyed the VHF antenna used by park guards near Nagero, DRC. Park guards found the broken antenna and cut wires on February 10, 2012. The radio charger and relay reception box were also stolen.",3.89,29.519,#4B4B4B
3/23/14,"A fisherman was drying fish near Nambia, DRC, when an armed LRA member surprised him. He started a conversation with the fisherman and sat down with him. After a few moments, the fisherman took the pretext to fetch firewood to flee back to his community.",3.8903,27.8376,#4B4B4B
1/2/10,"LRA members killed 2 civilians and abducted 3 civilians from January 2-4, 2010 in Negilidangwa, DRC.",3.89144,28.27889,#4B4B4B
11/30/10,"LRA forces abducted and looted goods from an unreported number of people in Negilidangwa, DRC.",3.89144,28.27889,#4B4B4B
12/2/10,"Suspected LRA forces abducted an unknown number of people from Negilingdawa, DRC and looted the community on December 2nd, 2010.",3.89144,28.27889,#4B4B4B
12/3/10,"LRA combatants killed 2 people in front of their homes in Negilidangwa, DRC on 3 December 2010.",3.89144,28.27889,#4B4B4B
11/11/12,"15 LRA members exchanged fire with security forces near Taduru, DRC. A civilian man who was traveling with the security forces was shot in the leg.",3.892,28.5854,#4B4B4B
12/23/09,"An LRA member was captured by security forces south of Kiliwa, DRC on December 23rd, 2009.",3.893,28.742,#4B4B4B
1/1/10,"LRA forces attacked a Catholic Church in Ongwa, DRC, abducting 4 people, including two women, a priest and his attendant.",3.8968,28.6022,#4B4B4B
1/3/10,"A priest and his attendant escaped from LRA captivity after being abducted on January 1st in Ongwa, DRC. The precise location of their escape is unclear.",3.8968,28.6022,#4B4B4B
1/16/13,"The woman who had been abducted with her brother earlier that day near Nambia, DRC, was released at an unknown location with a letter.",3.897,28.009,#4B4B4B
1/16/13,"A group of LRA forces, composed of 4 armed men and 3 children, abducted a brother and sister in their field 15 km north east of Nambia, DRC. The corpse of the brother was later found on January 20th, 2013.",3.897,28.009,#4B4B4B
1/16/11,"Security forces were ambushed by 7 LRA at Sidabo, DRC. The security forces pursued the LRA as they attempted to flee which resulted in 1 LRA being killed.",3.89757,29.71349,#4B4B4B
3/5/10,"On March 5, 2010, LRA forces killed 1 civilian 25 km west of Ngilima, DRC.",3.901,28.149,#4B4B4B
3/5/12,"According to local leaders, there is a suspected LRA camp southwest of Bangadi, DRC.",3.9047,28.1113,#4B4B4B
11/21/13,"4 suspected and armed LRA forces, including 1 woman, briefly held an Mbororo group hostage overnight near Ngilima, DRC, and forced them to kill their own cow and dry the meat. The next morning, the assailants looted the meat and other goods and moved NW.",3.9049,28.2857,#4B4B4B
7/9/10,"On July 9, 2010, LRA forces killed 3 civilians in an attack near the Ngilima, DRC.",3.9055,28.3567,#4B4B4B
3/25/14,"3 armed suspected LRA forces attacked a 25-year-old man and looted his merchandise and money in a community near Mabadabada, DRC. 2 of the assailants spoke Acholi and 1 spoke Lingala. The victim was able to escape.",3.906037,27.692957,#4B4B4B
6/7/10,"4 LRA soldiers attacked the community of Talu, DRC on June 7th, 2010. 3 youth were abducted and 3 adults were injured in the attack. Their homes were also looted.",3.90673,28.40232,#4B4B4B
9/20/10,"7 LRA members attacked near Talu, DRC, and abducted 1 woman.",3.90673,28.40232,#4B4B4B
2/20/12,"3 LRA forces released a man and a woman, abducted on February 19th, near Ngilima, DRC. They are currently being held with security forces.",3.908,28.3671,#4B4B4B
12/22/13,"3 LRA forces, all armed men, temporarily stopped a Congolese civilian as he was going to his field near Kiliwa, DRC. After 15 minutes, they released him with a message for the local authorities. The assailants spoke Acholi and a poor Lingala.",3.908,28.792,#4B4B4B
10/5/10,"3 LRA members attempted to kidnap 1 female and loot goods from Ngilima, DRC. The abduction and looting were unsuccessful because the LRA forces fled as security forces arrived.",3.9086,28.3667,#4B4B4B
5/26/13,"A boy spotted a large LRA group from the top of a tree. 3 armed LRA forces surprised him and said they wished to defect and asked where various towns, countries & security forces were located. They took the boy's pants before he fled to alert the locals.",3.9086,30.2291,#4B4B4B
2/15/10,"LRA members killed 1 civilian on February 15th, 2010 on Nkwa, DRC.",3.9088,28.3207,#4B4B4B
1/23/10,"LRA members killed 2 civilians and abducted 1 civilian on January 23rd, 2010, in Awe, DRC.",3.9088,28.4395,#4B4B4B
3/15/14,"2 Congolese fishermen were surprised by 2 suspected LRA forces by the Kilibo river, near Nambia, DRC. The LRA forces released the fishermen with a warning that community members were not to cross the river because the group had a camp there.",3.9091,27.964,#4B4B4B
5/29/10,"LRA forces and security forces clashed south of Ango, DRC on May 29th, 2010. 1 civilian was killed during the clash.",3.91,25.903,#4B4B4B
1/9/10,"There was a clash between the LRA and security forces in the area surrounding Mangba, DRC. No details surrounding the outcome of the clash were reported.",3.9115,28.4141,#4B4B4B
